date,nb_taches_jour,volume_entrant_jour,etp_disponible,charge_par_etp,alerte_surcharge,temps_moyen_traitement,duree_traitement_mediane,taux_complexes,jour_semaine,mois,trimestre,est_fin_de_mois,est_fin_trimestre,est_lundi,est_vendredi,semaine_du_mois,volume_lag_1j,etp_lag_1j,volume_lag_7j,etp_lag_7j,volume_lag_14j,etp_lag_14j,volume_lag_30j,etp_lag_30j,volume_moy_7j,charge_moy_7j
2025-05-08,1400,3859.0,58.6,65.8532423208191,0,53.307522123893804,2.0,1.9714285714285715,3,5,2,0,0,0,0,2,4135.0,57.6,4165.0,55.8,3747.0,58.8,6581.0,51.6,3895.5714285714284,69.4569363839275
2025-05-09,1420,3833.0,59.6,64.31208053691275,0,55.83540599853694,2.0,2.0077464788732393,4,5,2,0,0,0,1,2,3859.0,58.6,3782.0,55.6,3150.0,56.8,6185.0,53.8,3902.8571428571427,68.92700749865604
2025-05-12,1420,3745.0,57.8,64.7923875432526,0,54.632040965618145,2.0,1.9711267605633802,0,5,2,0,0,1,0,2,3833.0,59.6,4523.0,55.6,3722.0,55.6,5769.0,58.6,3791.714285714286,66.56178845293364
2025-05-13,1420,3927.0,56.8,69.13732394366197,0,54.032967032967036,2.0,1.980281690140845,1,5,2,0,0,0,0,2,3745.0,57.8,3750.0,51.6,2797.0,56.6,3800.0,57.8,3817.0,66.05648921564946
2025-05-14,1420,5004.0,56.8,88.09859154929578,0,54.073008849557525,2.0,1.9683098591549295,2,5,2,0,0,0,0,2,3927.0,56.8,3798.0,56.6,3145.0,55.6,3663.0,58.8,3989.285714285714,69.05593465151556
2025-05-15,1420,3971.0,58.8,67.53401360544218,0,54.883823529411764,2.0,2.007042253521127,3,5,2,0,0,0,0,3,5004.0,56.8,3422.0,57.6,5012.0,52.8,3718.0,58.8,4067.714285714286,70.21654770626125
2025-05-16,1420,4092.0,55.8,73.33333333333334,0,56.745925925925924,2.0,2.0528169014084505,4,5,2,0,0,0,1,3,3971.0,58.8,4135.0,57.6,3478.0,51.6,2585.0,57.8,4061.5714285714284,70.4372818332454
2025-05-19,1420,3981.0,59.6,66.79530201342281,0,54.24870848708487,2.0,1.986619718309859,0,5,2,0,0,1,0,3,4092.0,55.8,3859.0,58.6,4165.0,55.8,4553.0,57.8,4079.0,70.57186178933162
2025-05-20,1420,5697.0,59.6,95.58724832214764,0,57.02415812591508,2.0,2.026760563380282,1,5,2,0,0,0,0,3,3981.0,59.6,3833.0,59.6,3782.0,55.6,2888.0,56.8,4345.285714285715,75.03974290150803
2025-05-21,1420,4902.0,59.6,82.24832214765101,0,55.21021897810219,2.0,1.9873239436619718,2,5,2,0,0,0,0,3,5697.0,59.6,3745.0,57.8,4523.0,55.6,2860.0,57.6,4510.571428571428,77.53344784499355
2025-05-22,1420,6200.0,59.6,104.02684563758389,1,56.86446886446886,2.0,2.0140845070422535,3,5,2,0,0,0,0,4,4902.0,59.6,3927.0,56.8,3750.0,51.6,2903.0,59.6,4835.285714285715,82.51766522983952
2025-05-23,1420,3367.0,58.6,57.45733788395904,0,55.4079528718704,2.0,1.9943661971830986,4,5,2,0,0,0,1,4,6200.0,59.6,5004.0,56.8,3798.0,56.6,3228.0,59.6,4601.428571428572,78.14034327764855
2025-05-26,1775,5342.0,53.8,99.29368029739777,0,54.78265963678969,2.0,2.024788732394366,0,5,2,1,0,1,0,4,3367.0,58.6,3971.0,58.8,3422.0,57.6,3933.0,58.6,4797.285714285715,82.67743851935651
2025-05-27,1775,5031.0,48.8,103.09426229508198,1,55.495911214953274,2.0,2.036056338028169,1,5,2,1,0,0,0,4,5342.0,53.8,4092.0,55.8,4135.0,57.6,3224.0,57.8,4931.428571428572,86.92899979960632
2025-05-28,1775,6288.0,51.6,121.86046511627907,1,56.983519717480874,2.0,2.0264788732394368,2,5,2,1,0,0,0,4,5031.0,48.8,3981.0,59.6,3859.0,58.6,4567.0,56.8,5261.0,94.79545167144292
2025-05-29,1750,6135.0,56.6,108.39222614840989,1,55.45687091017252,2.0,2.06,3,5,2,1,0,0,0,5,6288.0,51.6,5697.0,59.6,3833.0,59.6,4041.0,57.8,5323.571428571428,96.6247342180518
2025-05-30,1750,5180.0,56.6,91.51943462897526,0,56.5727002967359,2.0,2.0634285714285716,4,5,2,1,0,0,1,5,6135.0,56.6,4902.0,59.6,3745.0,57.8,3747.0,58.8,5363.285714285715,97.94917885824098
2025-06-02,1890,5156.0,55.8,92.40143369175628,0,57.188358045030206,2.0,2.0407407407407407,0,6,2,0,1,1,0,1,5180.0,56.6,6200.0,59.6,3927.0,56.8,3150.0,56.8,5214.142857142857,96.28840572312275
2025-06-03,1890,6004.0,54.8,109.56204379562044,1,57.713812154696136,2.0,2.110582010582011,1,6,2,0,1,0,0,1,5156.0,55.8,3367.0,58.6,5004.0,56.8,3722.0,55.6,5590.857142857143,103.73193513907438
2025-06-04,1890,5563.0,56.8,97.94014084507043,0,56.914694551458446,2.0,2.069312169312169,2,6,2,0,1,0,0,1,6004.0,54.8,5342.0,53.8,3971.0,58.8,2797.0,56.6,5622.428571428572,103.53857236017048
2025-06-05,1890,5864.0,56.8,103.23943661971832,1,57.03357182168409,2.0,2.1026455026455024,3,6,2,0,1,0,0,1,5563.0,56.8,5031.0,48.8,4092.0,55.8,3145.0,55.6,5741.428571428572,103.55931154940426
2025-06-06,1890,4629.0,55.6,83.25539568345323,0,57.72626931567329,2.0,2.1095238095238096,4,6,2,0,1,0,1,1,5864.0,56.8,6288.0,51.6,3981.0,59.6,5012.0,52.8,5504.428571428572,98.04430163042912
2025-06-09,1890,5623.0,58.6,95.9556313993174,0,55.554884742041715,2.0,2.077777777777778,0,6,2,0,1,1,0,2,4629.0,55.6,6135.0,56.6,5697.0,59.6,3478.0,51.6,5431.285714285715,96.26764523770161
2025-06-10,1890,5641.0,58.6,96.26279863481228,0,57.44799119427628,2.0,2.0915343915343914,1,6,2,0,1,0,0,2,5623.0,58.6,5180.0,56.6,4902.0,59.6,4165.0,55.8,5497.142857142857,96.9452686671069
2025-06-11,1890,5752.0,60.6,94.91749174917491,0,56.620441988950276,2.0,2.0613756613756613,2,6,2,0,1,0,0,2,5641.0,58.6,5156.0,55.8,6200.0,59.6,3782.0,55.6,5582.285714285715,97.30470553245243
2025-06-12,1890,6026.0,59.6,101.10738255033557,1,57.50138197899392,2.0,2.0952380952380953,3,6,2,0,1,0,0,2,5752.0,60.6,6004.0,54.8,3367.0,58.6,4523.0,55.6,5585.428571428572,96.09689678312603
2025-06-13,1890,4847.0,56.6,85.63604240282686,0,55.6646307606885,2.0,2.0481481481481483,4,6,2,0,1,0,1,2,6026.0,59.6,5563.0,56.8,5342.0,53.8,3750.0,51.6,5483.142857142857,94.3391684342341
2025-06-16,1890,5201.0,58.6,88.75426621160409,0,57.71186440677966,2.0,2.0973544973544973,0,6,2,0,1,1,0,3,4847.0,56.6,5864.0,56.8,5031.0,48.8,3798.0,56.6,5388.428571428572,92.26985837593205
2025-06-17,1890,5950.0,57.6,103.29861111111111,1,57.92900385250413,2.0,2.1084656084656084,1,6,2,0,1,0,0,3,5201.0,58.6,4629.0,55.6,6288.0,51.6,3422.0,57.6,5577.142857142857,95.13317486559747
2025-06-18,1890,5253.0,56.6,92.80918727915194,0,56.52195389681668,2.0,2.080952380952381,2,6,2,0,1,0,0,3,5950.0,57.6,5623.0,58.6,6135.0,56.6,4135.0,57.6,5524.285714285715,94.68368284843098
2025-06-19,1890,6626.0,57.6,115.03472222222221,1,57.637410861217774,2.0,2.094179894179894,3,6,2,0,1,0,0,3,5253.0,56.6,5641.0,58.6,5180.0,56.6,3859.0,58.6,5665.0,97.36538621806096
2025-06-20,1890,5514.0,54.6,100.98901098901099,1,55.31111111111111,2.0,2.0539682539682538,4,6,2,0,1,0,1,3,6626.0,57.6,5752.0,60.6,5156.0,55.8,3833.0,59.6,5631.0,98.23274610946612
2025-06-23,1890,7261.0,52.6,138.04182509505702,1,56.41785323110624,2.0,2.0444444444444443,0,6,2,0,1,1,0,4,5514.0,54.6,6026.0,59.6,6004.0,54.8,3745.0,57.8,5807.428571428572,103.50909504442632
2025-06-24,1890,5287.0,49.6,106.59274193548387,1,56.68484848484849,2.0,2.069312169312169,1,6,2,0,1,0,0,4,7261.0,52.6,4847.0,56.6,5563.0,56.8,3927.0,56.8,5870.285714285715,106.50290926337733
2025-06-25,2380,7655.0,48.6,157.5102880658436,1,58.259049280418665,3.0,2.119747899159664,2,6,2,1,1,0,0,4,5287.0,49.6,5201.0,58.6,5864.0,56.8,5004.0,56.8,6220.857142857143,116.32519809969726
2025-06-26,2380,6622.0,48.8,135.69672131147541,1,60.134119702927045,3.0,2.127310924369748,3,6,2,1,1,0,0,4,7655.0,48.6,5950.0,57.6,4629.0,55.6,3971.0,58.8,6316.857142857143,120.95349955689214
2025-06-27,2346,6583.0,53.6,122.81716417910448,1,58.56088888888889,3.0,2.1129582267689684,4,6,2,1,1,0,1,4,6622.0,48.8,5253.0,56.6,5623.0,58.6,4092.0,55.8,6506.857142857143,125.24035339974252
2025-06-30,2346,8082.0,56.6,142.79151943462898,1,58.011071744907,3.0,2.0946291560102304,0,6,2,1,1,1,0,5,6583.0,53.6,6626.0,57.6,5641.0,58.6,3981.0,59.6,6714.857142857143,129.20561014437206
2025-07-01,1173,2806.0,55.6,50.46762589928058,0,54.37466784765279,2.0,1.9744245524296675,1,7,3,0,0,0,0,1,8082.0,56.6,5514.0,54.6,5752.0,60.6,5697.0,59.6,6328.0,121.9882694172677
2025-07-02,1173,4378.0,55.6,78.7410071942446,0,55.49512843224092,2.0,2.0144927536231885,2,7,3,0,0,0,0,1,2806.0,55.6,7261.0,52.6,6026.0,59.6,4902.0,59.6,5916.142857142857,113.51672400286593
2025-07-03,1173,3233.0,53.6,60.31716417910447,0,55.02981029810298,2.0,2.020460358056266,3,7,3,0,0,0,0,1,4378.0,55.6,5287.0,49.6,4847.0,56.6,6200.0,59.6,5622.714285714285,106.905927180526
2025-07-04,1190,3730.0,56.6,65.90106007067138,0,53.88434782608696,2.0,1.9596638655462184,4,7,3,0,0,0,1,1,3233.0,53.6,7655.0,48.6,5201.0,58.6,3367.0,58.6,5062.0,93.81889460978712
2025-07-07,1190,3414.0,54.8,62.299270072992705,0,54.35464098073555,2.0,2.0134453781512605,0,7,3,0,0,1,0,1,3730.0,56.6,6622.0,48.8,5950.0,57.6,5342.0,53.8,4603.714285714285,83.33354443286103
2025-07-08,1190,3930.0,54.8,71.71532846715328,0,54.69947735191638,2.0,2.0025210084033613,1,7,3,0,0,0,0,2,3414.0,54.8,6583.0,53.6,5253.0,56.6,5031.0,48.8,4224.714285714285,76.03328218829657
2025-07-09,1190,3673.0,56.8,64.66549295774648,0,53.21640488656195,2.0,1.9974789915966387,2,7,3,0,0,0,0,2,3930.0,54.8,8082.0,56.6,6626.0,57.6,6288.0,51.6,3594.8571428571427,64.87242126302765
2025-07-10,1207,4227.0,58.8,71.88775510204081,0,52.470689655172414,2.0,1.971830985915493,3,7,3,0,0,0,0,2,3673.0,56.8,2806.0,55.6,5514.0,54.6,6135.0,56.6,3797.8571428571427,67.93243972056482
2025-07-11,1207,3451.0,56.8,60.75704225352113,0,57.369733447979364,2.0,2.052195526097763,4,7,3,0,0,0,1,2,4227.0,58.8,4378.0,55.6,7261.0,52.6,5180.0,56.6,3665.4285714285716,65.36330187189004
2025-07-14,1207,3681.0,59.0,62.389830508474574,0,53.92121212121212,2.0,1.9850869925434962,0,7,3,0,0,1,0,2,3451.0,56.8,3233.0,53.6,5287.0,49.6,5156.0,55.8,3729.4285714285716,65.65939706180005
2025-07-15,1207,3240.0,61.0,53.114754098360656,0,53.19220779220779,2.0,1.9751449875724938,1,7,3,0,0,0,0,3,3681.0,59.0,3730.0,56.6,7655.0,48.6,6004.0,54.8,3659.4285714285716,63.83278192289852
2025-07-16,1207,3984.0,62.8,63.439490445859875,0,52.11662315056571,2.0,1.9552609776304888,2,7,3,0,0,0,0,3,3240.0,61.0,3414.0,54.8,6622.0,48.8,5563.0,56.8,3740.8571428571427,63.995670547593825
2025-07-17,1207,4026.0,61.8,65.14563106796116,0,55.883318928262746,2.0,2.0140845070422535,3,7,3,0,0,0,0,3,3984.0,62.8,3930.0,54.8,6583.0,53.6,5864.0,56.8,3754.5714285714284,63.057142347709245
2025-07-18,1207,4038.0,60.8,66.41447368421053,0,52.56872852233677,2.0,1.972659486329743,4,7,3,0,0,0,1,3,4026.0,61.8,3673.0,56.8,8082.0,56.6,4629.0,55.6,3806.714285714286,63.3069967372041
2025-07-21,1207,3395.0,60.6,56.023102310231025,0,55.12793733681462,2.0,1.9975144987572493,0,7,3,0,0,1,0,3,4038.0,60.8,4227.0,58.8,2806.0,55.6,5623.0,58.6,3687.8571428571427,61.040617766945566
2025-07-22,1224,3541.0,61.6,57.48376623376623,0,54.64640410958904,2.0,2.025326797385621,1,7,3,0,0,0,0,4,3395.0,60.6,3451.0,56.8,4378.0,55.6,5641.0,58.6,3700.714285714286,60.57300690698058
2025-07-23,1224,5292.0,61.6,85.9090909090909,0,54.25591216216216,2.0,2.0008169934640523,2,7,3,0,0,0,0,4,3541.0,61.6,3681.0,59.0,3233.0,53.6,5752.0,60.6,3930.8571428571427,63.93290124992576
2025-07-24,1224,4395.0,57.6,76.30208333333333,0,54.93755346449957,2.0,2.0106209150326797,3,7,3,0,0,0,0,4,5292.0,61.6,3240.0,61.0,3730.0,56.6,6026.0,59.6,4095.8571428571427,67.24537685492187
2025-07-25,1491,4336.0,53.6,80.8955223880597,0,54.77209944751381,2.0,2.0181086519114686,4,7,3,1,0,0,1,4,4395.0,57.6,3984.0,62.8,3414.0,54.8,4847.0,56.6,4146.142857142857,69.73909570380756
2025-07-28,1491,4573.0,52.6,86.93916349809885,0,53.62578397212543,2.0,2.039570757880617,0,7,3,1,0,1,0,4,4336.0,53.6,4026.0,61.8,3930.0,54.8,5201.0,58.6,4224.285714285715,72.85245747954151
2025-07-29,1491,3038.0,57.6,52.74305555555556,0,54.1440618411806,2.0,2.0442655935613683,1,7,3,1,0,0,0,5,4573.0,52.6,4038.0,60.8,3673.0,56.8,5950.0,57.6,4081.4285714285716,70.89939774687652
2025-07-30,1491,5183.0,58.6,88.44709897610922,0,53.80390788555478,2.0,2.0308517773306507,2,7,3,1,0,0,0,5,3038.0,57.6,3395.0,60.6,4227.0,58.8,5253.0,56.6,4336.857142857143,75.5313972705734
2025-07-31,1491,6258.0,57.8,108.26989619377163,1,54.882720333102014,2.0,2.0409121395036887,3,7,3,1,0,0,0,5,5183.0,58.6,3541.0,61.6,3451.0,56.8,6626.0,57.6,4725.0,82.78655869343132
2025-08-01,1136,3691.0,57.8,63.858131487889274,0,54.32201834862385,2.0,2.012323943661972,4,8,3,0,0,0,1,1,6258.0,57.8,5292.0,61.6,3681.0,59.0,5514.0,54.6,4496.285714285715,79.63642163325964
2025-08-04,1136,3788.0,53.8,70.40892193308551,0,54.89092575618699,2.0,2.0299295774647885,0,8,3,0,0,1,0,1,3691.0,57.8,4395.0,57.6,3240.0,61.0,7261.0,52.6,4409.571428571428,78.79454143322424
2025-08-05,1136,3070.0,53.6,57.276119402985074,0,53.91347905282331,2.0,2.0017605633802815,1,8,3,0,0,0,0,1,3788.0,53.8,4336.0,53.6,3984.0,62.8,5287.0,49.6,4228.714285714285,75.42034100678502
2025-08-06,1136,4392.0,55.6,78.99280575539568,0,55.87177121771218,2.0,1.988556338028169,2,8,3,0,0,0,0,1,3070.0,53.6,4573.0,52.6,4026.0,61.8,7655.0,48.6,4202.857142857143,74.2851470435417
2025-08-07,1136,3455.0,54.6,63.27838827838828,0,54.236648250460405,2.0,2.0202464788732395,3,8,3,0,0,0,0,1,4392.0,55.6,3038.0,57.6,4038.0,60.8,6622.0,48.8,4262.428571428572,75.79019457537495
2025-08-08,1136,4253.0,53.6,79.34701492537313,0,52.85321100917431,2.0,1.9788732394366197,4,8,3,0,0,0,1,2,3455.0,54.6,5183.0,58.6,3395.0,60.6,6583.0,53.6,4129.571428571428,74.49018256812693
2025-08-11,1136,3134.0,57.6,54.40972222222222,0,53.22050816696915,2.0,1.9744718309859155,0,8,3,0,0,1,0,2,4253.0,53.6,6258.0,57.8,3541.0,61.6,8082.0,56.6,3683.285714285714,66.79587200076274
2025-08-12,1136,2778.0,58.6,47.406143344709896,0,56.3771849126035,2.0,2.0096830985915495,1,8,3,0,0,0,0,2,3134.0,57.6,3691.0,57.8,5292.0,61.6,2806.0,55.6,3552.8571428571427,64.44558798030855
2025-08-13,1136,3375.0,58.6,57.593856655290104,0,52.82486388384755,2.0,1.9964788732394365,2,8,3,0,0,0,0,2,2778.0,58.6,3788.0,53.8,4395.0,57.6,4378.0,55.6,3493.8571428571427,62.61486436919491
2025-08-14,1136,4469.0,57.6,77.58680555555556,0,53.17974452554745,2.0,1.9815140845070423,3,8,3,0,0,0,0,2,3375.0,58.6,3070.0,53.6,4336.0,53.6,3233.0,53.6,3693.714285714286,65.51639096241927
2025-08-15,1136,3812.0,57.6,66.18055555555556,0,53.023853211009175,2.0,1.9753521126760563,4,8,3,0,0,0,1,3,4469.0,57.6,4392.0,55.6,4573.0,52.6,3730.0,56.6,3610.8571428571427,63.68606950529925
2025-08-18,1136,5085.0,58.6,86.77474402730375,0,57.434742647058826,2.0,2.027288732394366,0,8,3,0,0,1,0,3,3812.0,57.6,3455.0,54.6,3038.0,57.6,3414.0,54.8,3843.714285714286,67.04269175514432
2025-08-19,1152,3559.0,56.8,62.65845070422535,0,53.813067150635206,2.0,1.984375,1,8,3,0,0,0,0,3,5085.0,58.6,4253.0,53.6,5183.0,58.6,3930.0,54.8,3744.5714285714284,64.6586111521232
2025-08-20,1152,4549.0,56.8,80.0880281690141,0,53.74014336917563,2.0,2.0208333333333335,2,8,3,0,0,0,0,3,3559.0,56.8,3134.0,57.6,6258.0,57.8,3673.0,56.8,3946.714285714286,68.32694057309347
2025-08-21,1152,3789.0,55.8,67.90322580645162,0,54.96087352138308,2.0,2.013888888888889,3,8,3,0,0,0,0,3,4549.0,56.8,2778.0,58.6,3691.0,57.8,4227.0,58.8,4091.1428571428573,71.25509521048515
2025-08-22,1152,3342.0,56.8,58.83802816901409,0,53.443151298119965,2.0,1.9861111111111112,4,8,3,0,0,0,1,4,3789.0,55.8,3375.0,58.6,3788.0,53.8,3451.0,56.8,4086.4285714285716,71.43283399816
2025-08-25,1440,5226.0,51.6,101.27906976744185,1,54.84149855907781,2.0,2.0409722222222224,0,8,3,1,0,1,0,4,3342.0,56.8,4469.0,57.6,3070.0,53.6,3681.0,59.0,4194.571428571428,74.81744317128661
2025-08-26,1440,3543.0,49.6,71.43145161290322,0,53.35956678700361,2.0,2.048611111111111,1,8,3,1,0,0,0,4,5226.0,51.6,3812.0,57.6,4392.0,55.6,3240.0,61.0,4156.142857142857,75.56757117947915
2025-08-27,1440,4440.0,47.8,92.88702928870293,0,55.06772334293948,2.0,2.0444444444444443,2,8,3,1,0,0,0,4,3543.0,49.6,5085.0,58.6,3455.0,54.6,3984.0,62.8,4064.0,76.44075478825046
2025-08-28,1440,3428.0,51.8,66.17760617760618,0,57.46666666666667,2.0,2.076388888888889,3,8,3,1,0,0,0,4,4440.0,47.8,3559.0,56.8,4253.0,53.6,4026.0,61.8,4045.285714285714,76.94349128444772
2025-08-29,1440,3602.0,55.8,64.55197132616487,0,54.258111031002166,2.0,2.0625,4,8,3,1,0,0,1,5,3428.0,51.8,4549.0,56.8,3134.0,57.6,4038.0,60.8,3910.0,74.7240545926121
2025-09-01,1944,5439.0,58.6,92.81569965870307,0,56.311625403659846,2.0,2.0910493827160495,0,9,3,0,1,1,0,1,3602.0,55.8,3789.0,55.8,2778.0,58.6,3395.0,60.6,4145.714285714285,78.28297942864802
2025-09-02,1944,5052.0,60.6,83.36633663366337,0,55.875,2.0,2.0853909465020575,1,9,3,0,1,0,0,1,5439.0,58.6,3342.0,56.8,3375.0,58.6,3541.0,61.6,4390.0,81.78702349502649
2025-09-03,1944,5972.0,60.6,98.54785478547855,0,56.95985010706638,2.0,2.0745884773662553,2,9,3,0,1,0,0,1,5052.0,60.6,5226.0,51.6,4469.0,57.6,5292.0,61.6,4496.571428571428,81.3968499261746
2025-09-04,1944,7114.0,59.6,119.36241610738254,1,55.35771920387305,2.0,2.057098765432099,3,9,3,0,1,0,0,1,5972.0,60.6,3543.0,49.6,3812.0,57.6,4395.0,57.6,5006.714285714285,88.24413056824308
2025-09-05,1944,5077.0,61.6,82.41883116883116,0,57.2672367717798,2.0,2.0915637860082303,4,9,3,0,1,0,1,1,7114.0,59.6,4440.0,47.8,5085.0,58.6,4336.0,53.6,5097.714285714285,86.74867369397568
2025-09-08,1944,5138.0,61.8,83.13915857605178,0,57.60223048327138,2.0,2.079732510288066,0,9,3,0,1,1,0,2,5077.0,61.6,3428.0,51.8,3559.0,56.8,4573.0,52.6,5342.0,89.17175260803933
2025-09-09,1944,6631.0,58.8,112.77210884353742,1,54.61800745871071,2.0,2.087962962962963,1,9,3,0,1,0,0,2,5138.0,61.8,3602.0,55.8,4549.0,56.8,3038.0,57.6,5774.714285714285,96.0603436819497
2025-09-10,1944,6475.0,61.8,104.77346278317152,1,55.52408993576017,2.0,2.1013374485596708,2,9,3,0,1,0,0,2,6631.0,58.8,5439.0,58.6,3789.0,55.8,5183.0,58.6,5922.714285714285,97.76859555687376
2025-09-11,1944,5277.0,58.8,89.74489795918367,0,56.11569362613819,2.0,2.065843621399177,3,9,3,0,1,0,0,2,6475.0,61.8,5052.0,60.6,3342.0,56.8,6258.0,57.8,5954.857142857143,98.67981860337667
2025-09-12,1971,5455.0,60.8,89.72039473684211,0,56.64063324538259,2.0,2.095383054287164,4,9,3,0,1,0,1,2,5277.0,58.8,5972.0,60.6,5226.0,51.6,3691.0,57.8,5881.0,97.4187528821429
2025-09-15,1971,5556.0,60.6,91.68316831683168,0,56.49657353716394,2.0,2.0928462709284625,0,9,3,0,1,1,0,3,5455.0,60.8,7114.0,59.6,3543.0,49.6,3788.0,53.8,5658.428571428572,93.4645746263499
2025-09-16,1971,6339.0,61.6,102.90584415584415,1,55.81438392384982,2.0,2.0913242009132422,1,9,3,0,1,0,0,3,5556.0,60.6,5077.0,61.6,4440.0,47.8,3070.0,53.6,5838.714285714285,96.39129076735176
2025-09-17,1971,5104.0,58.6,87.09897610921502,0,56.951451187335095,3.0,2.112633181126332,2,9,3,0,1,0,0,3,6339.0,61.6,5138.0,61.8,3428.0,51.8,4392.0,55.6,5833.857142857143,96.95697898637509
2025-09-18,1998,6840.0,58.6,116.7235494880546,1,55.125910509885536,2.0,2.0425425425425425,3,9,3,0,1,0,0,3,5104.0,58.6,6631.0,58.8,3602.0,55.8,3455.0,54.6,5863.714285714285,97.5214705070204
2025-09-19,1998,5764.0,59.6,96.71140939597315,0,57.65515436944008,2.0,2.089089089089089,4,9,3,0,1,0,1,3,6840.0,58.6,6475.0,61.8,5439.0,58.6,4253.0,53.6,5762.142857142857,96.36974859456348
2025-09-22,1998,5529.0,58.6,94.35153583617748,0,55.60041841004184,2.0,2.086086086086086,0,9,3,0,1,1,0,4,5764.0,59.6,5277.0,58.8,5052.0,60.6,3134.0,57.6,5798.142857142857,97.02783971984832
2025-09-23,1998,5720.0,59.6,95.97315436241611,0,54.6484375,2.0,2.071071071071071,1,9,3,0,1,0,0,4,5529.0,58.6,5455.0,60.8,5972.0,60.6,2778.0,58.6,5836.0,97.92109109493033
2025-09-24,1998,6186.0,57.6,107.39583333333333,1,56.50831600831601,2.0,2.0675675675675675,2,9,3,0,1,0,0,4,5720.0,59.6,5556.0,60.6,7114.0,59.6,3375.0,58.6,5926.0,100.16575752585912
2025-09-25,2516,8759.0,57.6,152.06597222222223,1,57.309444904722454,3.0,2.124403815580286,3,9,3,1,1,0,0,4,6186.0,57.6,6339.0,61.6,5077.0,61.6,4469.0,57.6,6271.714285714285,107.18863296391312
2025-09-26,2516,7340.0,56.6,129.68197879858656,1,57.66721785861927,3.0,2.1216216216216215,4,9,3,1,1,0,1,4,8759.0,57.6,5104.0,58.6,5138.0,61.8,3812.0,57.6,6591.142857142857,113.27191906239477
2025-09-29,2516,7128.0,57.6,123.75,1,57.64244426094137,3.0,2.108108108108108,0,9,3,1,1,1,0,5,7340.0,56.6,6840.0,58.6,6631.0,58.8,5085.0,58.6,6632.285714285715,114.27569770695838
2025-09-30,2482,7051.0,58.6,120.32423208191126,1,58.25399495374264,3.0,2.1257050765511685,1,9,3,1,1,0,0,5,7128.0,57.6,5764.0,59.6,6475.0,61.8,3559.0,56.8,6816.142857142857,117.64895809066385
2025-10-01,1241,3922.0,59.8,65.58528428093646,0,54.426520270270274,2.0,1.9983883964544722,2,10,4,0,0,0,0,1,7051.0,58.6,5529.0,58.6,5277.0,58.8,4549.0,56.8,6586.571428571428,113.53949358277227
2025-10-02,1241,4516.0,60.0,75.26666666666667,0,52.31684828164292,2.0,1.974214343271555,3,10,4,0,0,0,0,1,3922.0,59.8,5720.0,59.6,5455.0,60.8,3789.0,55.8,6414.571428571428,110.5814239119509
2025-10-03,1241,3294.0,58.8,56.02040816326531,0,55.395641240569994,2.0,2.009669621273167,4,10,4,0,0,0,1,1,4516.0,60.0,6186.0,57.6,5556.0,60.6,3342.0,56.8,6001.428571428572,103.24207745908407
2025-10-06,1241,3736.0,59.8,62.47491638795987,0,50.354729729729726,2.0,1.975020145044319,0,10,4,0,0,1,0,1,3294.0,58.8,8759.0,57.6,6339.0,61.6,5226.0,51.6,5283.857142857143,90.44335519704659
2025-10-07,1224,3529.0,57.6,61.26736111111111,0,55.31196581196581,2.0,2.043300653594771,1,10,4,0,0,0,0,1,3736.0,59.8,7340.0,56.6,5104.0,58.6,3543.0,49.6,4739.428571428572,80.66983838455009
2025-10-08,1241,4240.0,56.6,74.91166077738515,0,53.685402684563755,2.0,2.0201450443190976,2,10,4,0,0,0,0,2,3529.0,57.6,7128.0,57.6,6840.0,58.6,4440.0,47.8,4326.857142857143,73.69293278131941
2025-10-09,1241,4728.0,57.6,82.08333333333333,0,54.68006700167504,2.0,1.983883964544722,3,10,4,0,0,0,0,2,4240.0,56.6,7051.0,58.6,5764.0,59.6,3428.0,51.8,3995.0,68.22994724580828
2025-10-10,1241,3458.0,57.6,60.03472222222222,0,55.66276150627615,2.0,2.015310233682514,4,10,4,0,0,0,1,2,4728.0,57.6,3922.0,59.8,5529.0,58.6,3602.0,55.8,3928.714285714286,67.43700980884908
2025-10-13,1241,5955.0,61.6,96.67207792207792,0,51.27318295739348,2.0,1.9669621273166802,0,10,4,0,0,1,0,2,3458.0,57.6,4516.0,60.0,5720.0,59.6,5439.0,58.6,4134.285714285715,70.49492570247926
2025-10-14,1241,3916.0,60.8,64.40789473684211,0,54.4685666387259,2.0,1.9951651893634166,1,10,4,0,0,0,0,2,5955.0,61.6,3294.0,58.8,6186.0,57.6,5052.0,60.6,4223.142857142857,71.6931380701331
2025-10-15,1241,3022.0,59.8,50.53511705685619,0,52.47626977518734,2.0,1.9613215149073329,2,10,4,0,0,0,0,3,3916.0,60.8,3736.0,59.8,8759.0,57.6,5972.0,60.6,4121.142857142857,69.987452451404
2025-10-16,1241,4951.0,59.8,82.79264214046823,0,53.587047939444915,2.0,2.016116035455278,3,10,4,0,0,0,0,3,3022.0,59.8,3529.0,57.6,7340.0,56.6,7114.0,59.6,4324.285714285715,73.06249259845502
2025-10-17,1241,3221.0,57.8,55.72664359861592,0,53.55639730639731,2.0,1.9645447219983885,4,10,4,0,0,0,1,3,4951.0,59.8,4240.0,56.6,7128.0,57.6,5077.0,61.6,4178.714285714285,70.32177585863084
